Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
-323, BANK_BIDV_MUST_CHANGE_PASS_BIDV_ONLINE,, Bạn cần thay đổi mật khẩu BIDV Online để tiếp tục giao dịch. Liên hệ hotline 1900545436 để được hỗ trợ. ,,,
-322, PAYMENT_CODE_EXPIRED,," Payment Code hết hạn, giao dịch thất bại, tài khoản chưa bị trừ tiền. Vui lòng thực hiện lại. ",,,
-321, UNLINK_OTP_COUNT_OVER_LIMIT ,, Bạn đã yêu cầu nhận mã OTP quá số lần quy định,,,
-320, UNLINK_OTP_INCORRECT,, Quá số lần nhập sai OTP. Vui lòng thử lại sau ,,,
-319, ZPBANK_BANK_UNKNOWN_STATUS_NO_REFUND,, Lỗi không xác định từ phía ngân hàng. Vui lòng thử lại giao dịch khác ,,,
-318, ZPBANK_BANK_RETURN_TIMEOUT_CODE_NO_REFUND ,, Hết thời gian xử lý giao dịch của ngân hàng. Vui lòng thử lại giao dịch khác,,,
-317, ZPBANK_CALL_BANK_EXCEPTION_NO_REFUND,, Lỗi không xác định từ phía ngân hàng. Vui lòng thử lại giao dịch khác ,,,
-316, ZPBANK_CALL_BANK_TIMEOUT_NO_REFUND,, Ngân hàng không phản hồi. Xin vui lòng thử lại giao dịch khác ,,,
-315, MTE_CHARGE_FAIL ,, Nhận tiền chuyển từ Zalo thất bại ,,,
-314, ZPMAPACCOUNT_FAIL ,, Liên kết tài khoản không thành công ,,,
-313, ZPMAPACCOUNT_INFO_INVALID ,, Sai thông tin tài khoản ,,,
-312, ZPBANK_MAP_ACCOUNT_FAIL ,, Liên kết tài khoản thất bại ,,,
-311, ZPBANK_REMOVE_ACCOUNT_FAIL,, Xóa tài khoản liên kết thất bại ,,,
-310, ZPBANK_VERIFY_ACCOUNT_FOR_MAPPING_FAIL,, Kiểm tra liên kết tài khoản thất bại,,,
-309, BELOW_MIN_CHARGE_AMOUNT ,, Số tiền thanh toán nhỏ hơn hạn mức tối thiểu của giao dịch. ,,CS kiểm tra thêm file Hạn mức theo nguồn tiền mà User đang thanh toán để tư vấn hạn mức tối thiểu mà User có thể thực hiện.,
-308, EXCEED_MAX_CHARGE_AMOUNT,, Số tiền thanh toán vượt quá hạn mức tối đa của giao dịch. ,Do số tiền User muốn thanh toán đã vượt hạn mức tối đa của giao dịch.,"CS kiểm tra thêm file Hạn mức theo nguồn tiền mà User đang thanh toán để tư vấn hạn mức tối đa mà User có thể thực hiện.

Trong trường hợp số tiền User muốn thanh toán lớn hơn hạn mức tối đa cho phép, CS có thể tư vấn User liên hệ đối tác trao đổi thêm về vấn đề ""Nếu User chia số tiền thành nhiều lần thanh toán có gây ảnh hưởng gì đến việc ghi nhận hoặc gạch nợ của đối tác không?""
+ Nếu không thì User có thể quay lại ứng dụng ZP và chia bill thành nhiều lần để thanh toán.
+ Nếu có thì nhờ đối tác tư vấn 1 kênh thanh toán khác có thể hỗ trợ thanh toán full số tiền.",
-305, DEBIT_CHARGE_FAIL ,, Thanh toán thẻ debit không thành công.,,,
-304, CARD_NOT_DEBIT,, Thẻ không phải là thẻ debit.,,,
-303, UPDATE_PROMOTION_FAILED ,, Cập nhật thông tin promotion không thành công.,,,
-302, CIM_DAILY_QUOTA_EXCEEDED,, Hệ thống đang có lỗi. Vui lòng thử lại sau. ,,,
-301, ZPBANK_CREATEORDER_FAIL ,, Hệ thống đang có lỗi. Vui lòng thử lại sau. ,,,
-296, USER_NOT_SUBMIT_PIN ,," Giao dịch thất bại, tài khoản chưa bị trừ tiền",,,
-295, REVERT_VOUCHER_FAILED ,, Revert voucher thất bại ,,,
-293, TRANS_NOT_MATCH ,, Thông tin thanh toán không hợp lệ ,,,
-292, PAYMENT_CODE_INVALID,, Payment code không hợp lệ ,,,
-291, AMOUNT_NOT_SUPPORT,, Loại giao dịch không hỗ trợ thanh toán với số tiền này,,,
-290, DUPLICATE_PAYMENTCODE ,," Trùng Payment Code, giao dịch thất bại, tài khoản chưa bị trừ tiền. Vui lòng thực hiện lại. ",,,
-289, QRPAY_CONFIG_NOT_SUPPORT,," Không hỗ trợ kênh thanh toán này, vui lòng chọn kênh thanh toán khác",,,
-286, UM_PHONE_WITH_OTHER_PREFIX_USED ,, Số điện thoại tương ứng đã từng được sử dụng để đăng ký Zalopay. Để đăng ký thành công vui lòng sử dụng số điện thoại khác. ,,,
-285, UM_GET_CARDINFO_FAIL,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-284, NEED_REGISTER_ONLINE_PAYMENT,, Thẻ chưa đăng ký dịch vụ thanh toán trực tuyến với ngân hàng. Vui lòng liên hệ ngân hàng để đăng ký dịch vụ thanh toán trực tuyến.,,,
-283, P123_SYNC_EXCEPTION ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-282, UM_CLIENT_NOT_ALLOW ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-281, UM_BANKTOKEN_EXIST,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-280, UM_BANKTOKEN_INVALID,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-279, REGISTER_OP_AND_FAIL,, Đăng ký thanh toán trực tuyến thất bại,,,
-278, BANK_SYSTEM_INVALID ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-277, SYN_GETBANKTOKEN_123PAY_FAIL,, Lấy thông tin bank token 123P thất bại,,,
-276, SYN_SAVETOKEN_123PAY_FAIL ,, Lưu token 123P thất bại ,,,
-275, ZPBANK_MAPCARD_FAIL ,, Liên kết thẻ thất bại ,,,
-274, ZPBANK_REMOVE_CARD_FAIL ,, Huỷ liên kết thẻ thất bại ,,,
-273, ZPBANK_AUTHCARD_FOR_PAYING_FAIL ,, Authen thất bại ,,,
-272, ZPBANK_QUERYSTATUS_FOR_MAPPING_FAIL ,, Map card thất bại ,,,
-271, ZPBANK_AUTH_FOR_MAPPING_FAIL,, Authen thất bại ,,,
-270, ZPBANK_VERIFYCARD_FOR_MAPPING_FAIL,, Kiểm tra map card thất bại,,,
-269, CAMPAIGN_EVOUCHER_EXCEPTION ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-268, CAMPAIGN_EVOUCHER_VERIFY_SIG_FAIL ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",Khách hàng thực hiện giao dịch có sử dụng voucher khuyến mãi thì bị báo lỗi,"Với mã lỗi này sẽ có nhiều tình huống dẫn đến mã lỗi -268:
Tình huống 1: KH không thỏa điều kiện khuyến mãi, ví dụ: Điều kiện risk (Greylist, Blacklist), đối tượng nhận ưu đãi (NPU, RPU,FPU). CS cần double check lại thông tin trên tool trước khi phản hồi kết quả cho KH.
HXL: Tư vấn khách hàng nguyên nhân và thực hiện lại GD không có sử dụng khuyến mãi.

Tình huống 2: CTKM bị lỗi hệ thống, lỗi hết ngân sách tạm thời (CS check KH không thuộc trong tình huống 1)
HXL: Tư vấn khách hàng chờ và thực hiện lại sau. Sau đó chuyển case KM hoặc chat group chung cho KM báo Tech kiểm tra.

Tình huống 3: Step Result: -135
Do giảm giá từ việc đổi xu chưa áp dụng cho giao dịch thanh toán dư nợ của Tài khoản trả sau (trả chậm).
HXL: CS tư vấn KH thanh toán dư nợ không áp dụng khuyến mãi + ",
"-268
(StepResult: -3030)",Số tiền thanh toán chưa đạt yêu cầu của Voucher.,,Số tiền thanh toán chưa đạt yêu cầu của Voucher.,"Nguyên nhân:
- Từ ngày 25/09, team BNPL triển khai chương trình hoàn tiền 20.000đ cho người dùng thanh toán nợ bằng bất kỳ nguồn tiền (SOF) nào.
- Tuy nhiên, một số người dùng thanh toán qua VietQR (SOF = VQR) bị thất bại.

Nguyên nhân chi tiết:
- Nguồn tiền VietQR chưa được áp dụng cashback, mà chỉ áp dụng giảm giá trực tiếp tại bước thanh toán.
- Khi ngân hàng đã trừ tiền, Zalopay kiểm tra lại thông tin và xác thực thất bại do dính logic cashback. Vì vậy, giao dịch bị Thất bại tại Zalopay và đối tác không nhận được thông báo gạch nợ.

Các giao dịch bị ảnh hưởng: 
- Thời gian giao dịch: Từ 25/09 đến 28/10/2025
- App ID: 3491 - [LFVN] Dư nợ trả sau HOẶC 1976 - Dư nợ trả sau
- Kênh thanh toán: 46-Quét thanh toán bằng ứng dụng bên thứ 3
- Có sử dụng khuyến mãi: Có","[Hướng xử lý cho CS LV1/Out/GS]
Bước 1: CS kiểm tra theo danh sách giao dịch bị ảnh hưởng (LINK) (CS có thể seach theo UID/TID)
+ Nếu không có: CS chuyển case SL check
+ Nếu có: CS đi tiếp bước 2
Bước 2: CS kiểm tra KH đã thanh toán dư nợ lại chưa:
+ TH1: Giao dịch đã hoàn tiền, người dùng đã thanh toán lại: CS thông báo cho khách hàng rằng sẽ được hoàn lại phần lãi/phí phát sinh:
. LFVN: Hoàn lãi
. CIMB: Hoàn lãi/phí
>> Sau đó, ghi nhận chuyển SL hỗ trợ cho KH
+ TH2: Giao dịch đã hoàn tiền, người dùng chưa thanh toán lại: CS hướng dẫn khách hàng thanh toán lại khoản nợ (bằng nguồn tiền số dư ZLP/Ngân hàng liên kết) > Sau khi KH thanh toán thành công, chuyển sang xử lý như TH 1 (người dùng đã thanh toán lại)

[Hướng xử lý cho SL]
Bước 1: Sau khi KH thanh toán lại dư nợ thành công > CS gửi yêu cầu đến CS LFVN/CIMB để:
- Kiểm tra và hoàn lại phần lãi/phí phát sinh giữa hai giao dịch (fail → success).
- Nếu người dùng thanh toán đúng hạn nhưng bị fail do voucher → đề xuất xóa nợ xấu.
- Gửi email cc: bnplbusiness@vng.com.vn.
Bước 2: Gửi yêu cầu OP tạo eForm hoàn tiền sau khi nhận xác nhận từ ngân hàng., trong eform cc biz, PO
(Nếu số tiền hoàn > 150.000đ, cần PO HaiPH2 xác nhận)",
-267, PMC_CHARGE_FAIL ,, Thanh toán thất bại ,,,
-266, CAMPAIGN_API_EXCEPTION,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ", Giao dịch đã refund,,
-265, CAMPAIGN_TRANS_REFUNED,, Giao dịch đã refund , Người gửi ko hợp lệ,,
-264, CAMPAIGN_SENDER_INVALID ,, Người gửi ko hợp lệ ,,,
-263, WITHDRAW_MONEY_ZPBANK_FAIL,, Rút tiền thất bại.,,,
-262, CAMPAIGN_UPDATE_QUOTA_FAIL,, Giao dịch đã xử lý,,,
-261, CAMPAIGN_INSERT_TRANS_FAIL,, Giao dịch đã xử lý,,,
-260, CAMPAIGN_TRY_LOCK_FAIL,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-259, CAMPAIGN_SUBMIT_TPE_FAIL,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-258, CAMPAIGN_ZALOPAY_TRANSID_INVALID,, Mã giao dịch Zalopay không hợp lệ ,,,
-257, CAMPAIGN_ANTIREVERT_EXCEPTION ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-256, CAMPAIGN_ANTIREVERT_UPDATE_QUOTA_FAIL ,, Giao dịch đã xử lý,,,
-255, CAMPAIGN_ANTIREVERT_INSERT_CASHBACK_FAIL,, Giao dịch đã xử lý,,,
-254, CAMPAIGN_CALC_AMOUNT_INVALID,, Số tiền không hợp lệ,,,
-253, CAMPAIGN_AMOUNT_INVALID ,, Số tiền không hợp lệ,,,
-252, REQDATE_EXPIRE,, Thời gian yêu cầu hết hạn!,,,
-251, USER_HAD_BANK_ACCOUNT ,, User đang tồn tại liên kết tài khoản. ,,,
-250, CHARGED_SUCCESSFULLY_AFTER_QUERY,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-249, CAMPAIGN_CALL_ANTI_REVERT_FAIL,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-248, CAMPAIGN_CALL_TPE_FAIL,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-247, CAMPAIGN_UPDATE_DB_FAIL ,," Hệ thống đang có lỗi, vui lòng thử lại sau ít phút. ",,,
-246, CAMPAIGN_RECEIVER_TYPE_NOT_SUPPORT,, Thông tin người nhận không hợp lệ ,,,
-245, CAMPAIGN_RECEIVER_TYPE_INVALID,, Thông tin người nhận không chính xác,,,
-355,,,, KH thanh toán bằng Tài khoản trả sau bị lỗi này.,". CS kiểm tra hạn mức khả dụng trong TKTS của KH có còn đủ để thanh toán đơn hàng không. Nếu không, hướng dẫn KH thanh toán bằng nguồn tiền khác, hoặc thanh toán dư nợ, sau đó thực hiện lại giao dịch khác.

. Nếu hạn mức khả dụng đủ để thanh toán: CS chuyển case cho SL.  Hẹn KH: 3-5 ngày lv >> SL check với PO HaiPH2 để kiểm tra với dev.",
-356,,"ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.

Vui lòng xác thực khuôn mặt để tiếp tục thực hiện lại giao dịch. - Xác thực ngay.", Thanh toán thất bại ,"Risk ra mắt tính năng RBA (Risk-based Authentication), mục đích xác thực khuôn mặt của user đã KYCed để ngăn chặn, giảm thiểu các hành vi lạm dụng khuyến mãi sử dụng hình thức Fake KYC/ KYC hộ. ","KH cần xác thực khuôn mặt (Face Authen) đúng so với thông tin đã KYC trước đó để được thanh toán tiếp.

Chi tiết hình ảnh & hướng xử lý : Tham khảo sheet Lỗi -356",
-357, IS_FRAUD_TRANSACTION,"1. Giao dịch có dấu hiệu rủi ro. Bạn hãy liên lạc trung tâm chăm sóc khách hàng để tiếp tục giao dịch nhé.

2. Giao dịch có dấu hiệu không an toàn. Bạn hãy định danh để tiếp tục nhé.", Giao dịch bị từ chối,,Xem hướng xử lý ở sheet: -357,
-358,"Team kiểm tra tình huống và hướng xử lý sheet ""Lỗi -358""",,,,,
-359,Giao dịch bất thường sau khi định danh tài khoản. Vui lòng thử lại sau.,,"Tất cả giao dịch nhiều loại dịch vụ khác nhau của KH đều bị -359 hoặc KH cung cấp thông tin/hình báo lỗi (như hình)
(không liên quan đến nguồn tiền TKTS)",,"CS ghi nhận kiểm tra & xin chứng từ: (hẹn 3-5 ngày làm việc)
Giấy tờ tùy thân  + Chân dung cầm Giấy tờ tùy thân => Chuyển SL check Risk",
-361,"Vui lòng xác thực khuôn mặt để tiếp tục thực hiện lại giao dịch. 
Xác thực ngay.","ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.

", Thanh toán thất bại ,KH thực hiện Giao dịch có áp dụng khuyến mãi bị gặp mã lỗi -356/-361 (mã lỗi của Promotion Abuse),"- Với User đã KYC, KH được yêu cầu Face Authen (xác thực khuôn mặt) tại màn hình kết quả GD (chỉ có thể Authen tại bước này). Trong trường hợp KH nhấn đóng thì KH cần thực hiện lại giao dịch để vào bước Authen. Nếu KH đã xác thực khuôn mặt thành công thì có thể tiếp tục thực hiện giao dịch bình thường.
- Với User chưa KYC, KH được yêu cầu xác thực Captcha, flow thực hiện tương tự với Face Authen.
Các bước hỗ trợ sau khi KH thực hiện Face Authen hoặc Captcha:
+ Nếu Authen thành công, KH thực hiện lại GD để hưởng KM hoặc bằng nguồn TKTS bình thường.
+ Nếu Authen thất bại hoặc không Authen:
  . KH cần chờ 30 phút để thực hiện lại giao dịch có áp dụng KM (các giao dịch không hưởng KM sẽ không bị ảnh hưởng trong thời gian này)
  . Nếu sau 30 phút vẫn không Authen được hoặc các trường hợp khác >> Chuyển SL check với TruongTN.",CS tham khảo flow Face Authen/Captcha tại sheet Lỗi -356/-361
-362,"Vui lòng xác thực khuôn mặt để tiếp tục thực hiện lại giao dịch. 
Xác thực ngay.",Bạn cần xác thực khuôn mặt để thực hiện giao dịch hoặc liên hệ CSKH để được hỗ trợ,Thanh toán thất bại,Bạn cần xác thực khuôn mặt để thực hiện giao dịch. ,"HXL:
- Với User đã KYC (TK K3), CS hướng dẫn KH cập nhật định danh, sau đó thử lại.
- Với User chưa KYC, CS hướng dẫn KH định danh, sau đó thực hiện lại GD.

*Lưu ý: 
- Nếu User gửi yêu cầu in app và báo lỗi -362, CS cần kiểm tra xem User đã định danh (cập nhật định danh) chưa và xử lý yêu cầu KYC của KH. Sau đó báo kết quả đến KH.
- Đối với User đã KYC và được yêu cầu cập nhật định danh nhưng User không có giấy tờ định danh: CS từ chối và xin lỗi User vì không có hướng hỗ trợ khác. KH cần đi làm lại giấy tờ mới để cập nhật KYC và thử lại GD.",
-244,Bạn cần định danh để tiếp tục thực hiện giao dịch.,Bạn cần định danh để tiếp tục thực hiện giao dịch.,,,"CS hướng dẫn KH thực hiện KYC. Sau khi KYC thành công, nếu có nhu cầu sử dụng KH có thể thực hiện lại giao dịch.",
,Giao dịch rủi ro sau khi định danh tài khoản. Vui lòng thử lại sau.,,"Tất cả giao dịch nhiều loại dịch vụ khác nhau của KH đều bị -244 hoặc KH cung cấp thông tin/hình báo lỗi (như hình)
(không liên quan đến nguồn tiền TKTS)",,"CS ghi nhận kiểm tra & xin chứng từ: (hẹn 3-5 ngày làm việc)
Giấy tờ tùy thân  + Chân dung cầm Giấy tờ tùy thân => Chuyển nhóm Leader - ThienLPM",
,Kênh thanh toán từ thẻ hiện đang bảo trì. Bạn vui lòng nạp tiền và thử lại giao dịch từ ví.,Kênh thanh toán từ thẻ hiện đang bảo trì. Bạn vui lòng nạp tiền và thử lại giao dịch từ ví.,Hệ thống ngăn chặn các giao dịch từ đầu BIN thẻ có dấu hiệu bất thường.,Tạm thời tắt tính năng thanh toán cho toàn bộ giao dịch đến từ đầu thẻ 523975,"Thông tin tools: CS tra cứu tại Cstool_ User - Lịch sử giao dịch_cột Kết quả User thấy Infocode là 700015. 
=> HXL: 
- Giao dịch qua ví/Gateway: CS hướng dẫn KH thanh toán bằng nguồn tiền khác hoặc dùng thẻ NH khác để thanh toán.",
,Giao dịch bị từ chối. Bạn vui lòng liên hệ CSKH ZaloPay để biết thêm chi tiết.,Giao dịch bị từ chối. Bạn vui lòng liên hệ CSKH ZaloPay để biết thêm chi tiết.,Hệ thống ngăn chặn các giao dịch có dấu hiệu bất thường.,Các KH có hành vi refund bất thường sẽ bị chặn không cho thực hiện GD từ 1 - 30 ngày,"Thông tin tools: CS tra cứu tại Cstool_ User - Lịch sử giao dịch_cột Kết quả User có Infocode là 700010, 700011, 700012, 700018:

=> HXL: 
Giao dịch qua ví:: CS tư vấn nguyên nhân do KH có nhiều giao dịch hoàn tiền nên hệ thống đánh giá có hành vi bất thường. Để có thể tiếp tục thực hiện GD, KH cần cung cấp các thông tin sau:
- Lí do hoàn tiền của các GD trước đó.
- Ảnh 2 mặt CCCD.
- Ảnh selfie.

*Sau 24h risk chưa phản hồi SL push risk check case

Giao dịch qua Gateway: CS hướng dẫn KH thực hiện lại bằng thẻ khác.

*** Trường hợp CS tra cứu tại Cstool_ User - Lịch sử giao dịch_cột Kết quả User có mã Infocode không thuộc 3 mã trên, CS ghi nhận chuyển SL chuyển Risk đánh giá & đưa HXL hỗ trợ KH giao dịch lại.",
,Vượt hạn mức thanh toán dịch vụ Grab bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,Vượt hạn mức thanh toán dịch vụ Grab bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,Hệ thống ngăn chặn các giao dịch có rủi ro lớn,"Để hạn chế các rủi ro fund-loss (chỉ đang áp dụng cho AppID 2222- GRAB)  >  Hạn mức khả dụng còn lại phải lớn hơn ít nhất 2 lần giá trị giao dịch. 

Ví dụ: Hạn mức khả dụng còn lại của KH chỉ còn 320k, nếu thực hiện GD lớn hơn 160k sẽ bị báo lỗi này.","Thông tin tools: CS tra cứu tại Cstool_ User - Lịch sử giao dịch_cột Kết quả User có Infocode là 600296
"" -1|20|600296|Vượt hạn mức thanh toán dịch vụ Grab bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.""

Công thức tính giá trị tối đa KH có thể thực hiện GD: 

      ""Hạn mức khả dụng"" chia 2 = Số tiền tối đa hiện tại mà KH có thể thanh toán cho dịch vụ GRAB (1)

Nếu KH đang thực hiện GD có số tiền lớn hơn (1) sẽ bị hệ thống báo lỗi như trên.

=> HXL: 
Cách 1: CS hướng dẫn KH thanh toán số tiền khác bé hơn (1) 
Cách 2: CS hướng dẫn KH thanh toán dư nợ hiện tại để tăng số tiền tối đa có thể thanh toán.
*Lưu ý: Với cách 2, CS cần kiểm tra thêm hạn mức cho phép còn lại đối với AppID 2222-GRAB (mã lỗi -358)",
,Vượt hạn mức thanh toán dịch vụ Grab 300k bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,Vượt hạn mức thanh toán dịch vụ Grab 300k bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,Hệ thống ngăn chặn các giao dịch có rủi ro lớn,"Nguyên nhân: Để chống User abuse cheating, hiện phương thức thanh toán ZaloPay chỉ hỗ trợ thanh toán cho các đơn hàng tối đa 300k.",HXL: CS tư vấn KH thực hiện lại giao dịch khác dưới 300k hoặc lựa chọn hình thức thanh toán khác cho đơn hàng trên 300k.,
,Giao dịch thất bại do hệ thống phát hiện giao dịch bất thường,,Giao dịch thất bại do hệ thống phát hiện giao dịch bất thường tại appID 884 - GOTIT JSC,Đây là các rule phía RISK setup thay cho merchant GotIt,"Thông tin tools: CS tra cứu tại Cstool_ User - Lịch sử giao dịch_cột Kết quả User có Infocode là 400002, 400003, 400004, 400005 nội dung lỗi Giao dịch thất bại do hệ thống phát hiện giao dịch bất thường tại appID 884 - GOTIT JSC

=> HXL: báo KH liên hệ bộ phận CSKH của merchant GotIt để xử lý.",
-243, CAMPAIGN_AMOUNT_PER_TRANS_NOT_MATCH ,, Số tiền trên mỗi giao dịch không đúng ,,,
-242, TIME_EXPIRE ,, Thời gian request hết hạn ,,,
-241, CAMPAIGN_NOT_CONTAINS_IP,, Campaign không allow ip này ,,,
-240, CAMPAIGN_NOT_CONTAINS_ZALOPAYID ,, Campaign không có tài khoản này ,,,
-239, HMAC_NOT_MATCH,, HMac không chính xác,,"B1: Nhân viên xin thêm thông tin thiết bị: Dòng máy, HĐH, version ĐT
B2: Tư vấn khách hàng thực hiện lại giao dịch trên ứng dụng ZaloPay. Hiện trạng lỗi sẽ được Zalopay ghi nhận và khắc phục trong các phiên bản tiếp theo.",Chuyển case SL báo bug
-238, ZALOPAYID_INVALID ,, Số TK Zalopay không hợp lệ,,,
-237, CAMPAIGN_TOTAL_ERROR,, Campaign đã đóng,,,
-236, CAMPAIGN_TOTAL_NOT_ENOUGHT_AMOUNT ,, Campaign đạt giới hạn số tiền ,,,
-235, CAMPAIGN_TOTAL_NOT_ENOUGHT_COUNT,, Campaign đạt giới hạn giao dịch ,,,
-234, CAMPAIGN_TOTAL_INVALID,, Campaign đã đóng,,,
-233, UM_MERCHANT_EXCEPTION ,, Hệ thống đang có lỗi,,,
-232, CAMPAIGN_CTRANSID_NOT_HAS_CID ,, CTransID phải chưa CampaignID ,,,
-231, CAMPAIGN_CTRANSID_INVALID ,, CTransID không hợp lệ ,,,
-230, CAMPAIGN_EXPIRE ,, Campaign hết hạn,,,
-229, CAMPAIGN_NOT_EXIST,, Campaign không tồn tại,,,
-228, CAMPAIGN_MAINTAIN ,, Campaign bảo trì,,,
-227, CAMPAIGN_INACTIVE ,, Campaign chưa active. ,,,
-226, CAMPAIGN_ID_INVALID ,, CampaignID không hợp lệ ,,,
-225, ZPBANK_EXCEPTION,, Hệ thống đang có lỗi,,,
-224, BANK_ACCOUNT_INVALID,, Tài khoản ngân hàng không hợp lệ,,,
-223, NOTIFY_MAP_ACCOUNT_REMOVE_UM_FAIL ,, Huỷ liên kết tài khoản ngân hàng thất bại ,,,
-222, NOTIFY_MAP_ACCOUNT_SAVE_UM_FAIL ,, Map tài khoản ngân hàng thất bại,,,
-221, ZPBANK_DATA_INVALID ,, Thông tin không chính xác ,,,
-220, ZPBANK_MERCHANT_ID_INVALID,, Merchant id không hợp lệ,,,
-219, ZPBANK_CASHIN_FAIL,, Thanh toán thất bại ,,,
-218, ZPBANK_QUERY_ORDER_FAIL ,, Thanh toán thất bại ,,,
-217, ZPBANK_CHARGE_FAIL,, Thanh toán thất bại ,,,
-216, BANKACCOUNT_TOKEN_EXPIRE,, Liên kết ngân hàng hết hạn,,,
-215, UM_CARD_DUP_FIRST_LAST,, Trùng thẻ đã lưu,,,
-214, UM_BANK_ACCOUNT_DUP_FIRST_LAST,, Trùng thông tin first last,,,
-213, UM_BANK_ACCOUNT_NOT_FOUND ,, Bank account không tồn tại,,,
-212, UM_BANK_ACCOUNT_USERD_ANOTHER_USER,, Bank account đã liên kết cho user khác,,,
-211, UM_BANK_ACCOUNT_EXIST ,, Bank account đã tồn tại ,,,
-210, UM_BANK_ACCOUNT_INFO_INVALID,, Thông tin bank account không hợp lệ ,,,
-209, PHONE_NOT_FOUND ,, Không tìm thấy số điện thoại,,,
-208, RPE_EXCEPTION ,, Hệ thống lì xì đang có lỗi,,,
-207, USERID_INVALID,, Thông tin userid invalid,,,
-206, REMOVE_MAPPED_CARD_PAY123 ,, Remove thẻ 123 thất bại ,,,
-205, CIM_UM_EXCEPTION,, Hệ thống cashin merchant đang có lỗi,,,
-204, UM_REQDATE_EXPIRE ,, Thời gian request hết hạn ,,,
-203, NOTIFY_ALL_USER_FAIL,, Thông báo tất cả user thất bại,,,
-202, MESSAGE_EMPTY ,, Thông tin message rỗng,,,
-201, MAPCARD_123PAY_FAIL ,, Liên kết thẻ không thành công.,,,
-200, ATM_WRONG_OTP_END_TRANSACTION ,," Sai OTP, vui lòng thực hiện lại giao dich.",,,
-199, UM_PROFILE_LEVEL_INVALID,, Profile level không hợp lệ,,,
-198, UM_PROFILE_LEVEL_LESS_THAN,, Profile level nhỏ hơn yêu cầu ,,,
-197, UM_PHONE_USED ,, Số điện thoại đã được đăng ký. LH 1900 545436 để được hỗ trợ. ,,,
-196, PAY123_REMOVE_CARD_FAIL ,, Hủy liên kết thẻ đến ngân hàng thất bại.,,,
-195, CIM_DESC_LENGHT_OVER,, Thông tin mô tả quá chiều dài cho phép. ,,,
-194,0,," Hệ thống có lỗi, vui lòng quay lại sau. ",,,
-193, LINK_BANK_OTP_INVALID ,, Thông tin otp không chính xác.,,,
-192, MAP_CARD_INFO_INVALID ,, Thông tin thẻ không chính xác.,,,
-191, QUERYSTATUS_FOR_MAPPING_FAIL,, Lấy trạng thái từ ngân hàng thất bại,,,
-190, AUTHCARD_FOR_MAPPING_FAIL ,, Thông tin liên kết thẻ không chính xác. ,,,
-189, VERIFYCARD_FOR_MAPPING_FAIL ,, Thông tin thẻ không chính xác.,,,
-188, UPLOAD_FILE_NOT_ENOUGH,, Vui lòng cung cấp đủ file.,,,
-187, APP_USER_TYPE_INVALID ,, Thông tin type của appUser không chính xác. ,,,
-186, COM_INFOTYPE_INVALID,, Thông tin infotype không chính xác. ,,,
-185, CIM_MTRANSID_NOT_HAS_MID,, Thông tin mtransid không đúng định dạng (chưa có thông tin mid trong mtransid). ,,,
-184, CIM_MTRANSID_INVALID,, Thông tin mtransid không đúng định dạng.,,,
-183, CIM_WALLET_EXCEPTION,, Lỗi giao tiếp hệ thống ví.,,,
-182, CIM_TPE_EXCEPTION ,, Lỗi giao tiếp hệ thống core.,,,
-181, CIM_TIME_EXPIRED,, Thời gian hết hạn.,,,
-180, CIM_NOT_CONTAINS_IP ,, Merchant chưa cấu hình ip.,,,
-179, CIM_NOT_CONTAINS_ZALOPAYID,, Merchant chưa cấu hình zalopayid. ,,,
-178, CIM_MAC_NOT_MATCH ,, Sai thông tin mac ,,,
-177, CIM_MID_NOT_EXIST ,, Không tồn tại mid này.,,,
